acceptance_id,requirement_ids,invariant_id,rule_id,test_id,priority,status,evidence_status,evidence_spec_id,action,expected_description
ACC-R3-0770,,INV-BR-GLOBAL-0371,BR-GLOBAL-0371,CT-R3-0770,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0770,由全部规范化属性共同确定值身份，不分配独立业务身份。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""由全部规范化属性共同确定值身份，不分配独立业务身份。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0771,,INV-BR-GLOBAL-0372,BR-GLOBAL-0372,CT-R3-0771,P4,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0771,无独立业务生命周期；随定义、配置或引用方演进。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""无独立业务生命周期；随定义、配置或引用方演进。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0772,,INV-BR-GLOBAL-0373,BR-GLOBAL-0373,CT-R3-0772,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0772,重试策略的业务唯一键“retry_policy”必须在“由对象定义和关联项目/环境范围共同决定”范围内唯一。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""重试策略的业务唯一键“retry_policy”必须在“由对象定义和关联项目/环境范围共同决定”范围内唯一。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0773,,INV-BR-GLOBAL-0374,BR-GLOBAL-0374,CT-R3-0773,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0773,恢复动作的业务唯一键“recovery_action”必须在“由对象定义和关联项目/环境范围共同决定”范围内唯一。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""恢复动作的业务唯一键“recovery_action”必须在“由对象定义和关联项目/环境范围共同决定”范围内唯一。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0774,,INV-BR-GLOBAL-0375,BR-GLOBAL-0375,CT-R3-0774,P8,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0774,执行规则对应动作,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""恢复动作动作类型是封闭枚举；正式写入值只能使用：RELEASED。"", ""failure_description"": ""非标准值不得写入；外部值必须先完成显式映射。""}"
ACC-R3-0775,,INV-BR-GLOBAL-0376,BR-GLOBAL-0376,CT-R3-0775,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0775,主动跳过不进入失败统一重试资格。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""主动跳过不进入失败统一重试资格。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0776,,INV-BR-GLOBAL-0377,BR-GLOBAL-0377,CT-R3-0776,P4,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0776,不单独归档；随引用方或事件存储策略处理。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""不单独归档；随引用方或事件存储策略处理。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0777,,INV-BR-GLOBAL-0378,BR-GLOBAL-0378,CT-R3-0777,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0777,不得重试主动跳过或不具备资格的失败。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""不得重试主动跳过或不具备资格的失败。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0778,,INV-BR-GLOBAL-0379,BR-GLOBAL-0379,CT-R3-0778,P4,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0778,存在有效引用时禁止物理删除；先停用或归档，清理由受控请求执行。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""存在有效引用时禁止物理删除；先停用或归档，清理由受控请求执行。"", ""failure_description"": ""请求被拒绝且状态、数据库和事件均不发生非预期变化""}"
ACC-R3-0779,,INV-BR-GLOBAL-0380,BR-GLOBAL-0380,CT-R3-0779,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0779,由稳定代码标识其定义，不作为运行态业务实体。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""由稳定代码标识其定义，不作为运行态业务实体。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0780,,INV-BR-GLOBAL-0381,BR-GLOBAL-0381,CT-R3-0780,P4,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0780,无独立业务生命周期；随定义、配置或引用方演进。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""无独立业务生命周期；随定义、配置或引用方演进。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0781,,INV-BR-GLOBAL-0382,BR-GLOBAL-0382,CT-R3-0781,P8,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0781,不得绕过状态Owner和CAS。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""不得绕过状态Owner和CAS。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0782,,INV-BR-GLOBAL-0383,BR-GLOBAL-0383,CT-R3-0782,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0782,执行规则对应动作,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""登录策略只能通过自动化资产聚合边界变更。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0783,,INV-BR-GLOBAL-0384,BR-GLOBAL-0384,CT-R3-0783,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0783,执行规则对应动作,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""页面对象只能通过自动化资产聚合边界变更。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0784,,INV-BR-GLOBAL-0385,BR-GLOBAL-0385,CT-R3-0784,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0784,执行规则对应动作,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""动作资产只能通过自动化资产聚合边界变更。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0785,,INV-BR-GLOBAL-0386,BR-GLOBAL-0386,CT-R3-0785,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0785,执行规则对应动作,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""断言资产只能通过自动化资产聚合边界变更。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0786,,INV-BR-GLOBAL-0387,BR-GLOBAL-0387,CT-R3-0786,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0786,执行规则对应动作,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""禁止绕过自动化资产聚合根直接修改成员对象。"", ""failure_description"": ""请求被拒绝且状态、数据库和事件均不发生非预期变化""}"
ACC-R3-0787,,INV-BR-GLOBAL-0388,BR-GLOBAL-0388,CT-R3-0787,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0787,执行规则对应动作,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""禁止跨聚合事务直接修改外部对象内部状态。"", ""failure_description"": ""请求被拒绝且状态、数据库和事件均不发生非预期变化""}"
ACC-R3-0788,,INV-BR-GLOBAL-0389,BR-GLOBAL-0389,CT-R3-0788,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0788,仅通过自动化资产聚合根执行需要强一致的创建、状态和成员变更；跨聚合只保存标识引用。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""仅通过自动化资产聚合根执行需要强一致的创建、状态和成员变更；跨聚合只保存标识引用。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0789,,INV-BR-GLOBAL-0390,BR-GLOBAL-0390,CT-R3-0789,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0789,自动化资产的业务唯一键“automation_asset_id”必须在“由对象定义和关联项目/环境范围共同决定”范围内唯一且不可变。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""自动化资产的业务唯一键“automation_asset_id”必须在“由对象定义和关联项目/环境范围共同决定”范围内唯一且不可变。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0790,,INV-BR-GLOBAL-0391,BR-GLOBAL-0391,CT-R3-0790,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0790,登录策略的业务唯一键“login_strategy_id”必须在“由对象定义和关联项目/环境范围共同决定”范围内唯一且不可变。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""登录策略的业务唯一键“login_strategy_id”必须在“由对象定义和关联项目/环境范围共同决定”范围内唯一且不可变。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0791,,INV-BR-GLOBAL-0392,BR-GLOBAL-0392,CT-R3-0791,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0791,页面对象的业务唯一键“page_object_id”必须在“由对象定义和关联项目/环境范围共同决定”范围内唯一且不可变。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""页面对象的业务唯一键“page_object_id”必须在“由对象定义和关联项目/环境范围共同决定”范围内唯一且不可变。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0792,,INV-BR-GLOBAL-0393,BR-GLOBAL-0393,CT-R3-0792,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0792,动作资产的业务唯一键“action_asset_id”必须在“由对象定义和关联项目/环境范围共同决定”范围内唯一且不可变。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""动作资产的业务唯一键“action_asset_id”必须在“由对象定义和关联项目/环境范围共同决定”范围内唯一且不可变。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0793,,INV-BR-GLOBAL-0394,BR-GLOBAL-0394,CT-R3-0793,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0793,断言资产的业务唯一键“assertion_asset_id”必须在“由对象定义和关联项目/环境范围共同决定”范围内唯一且不可变。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""断言资产的业务唯一键“assertion_asset_id”必须在“由对象定义和关联项目/环境范围共同决定”范围内唯一且不可变。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0794,,INV-BR-GLOBAL-0395,BR-GLOBAL-0395,CT-R3-0794,P8,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0794,执行规则对应动作,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""自动化资产资产类型是封闭枚举；正式写入值只能使用：LOGIN、PAGE、ACTION、ASSERTION。"", ""failure_description"": ""非标准值不得写入；外部值必须先完成显式映射。""}"
ACC-R3-0795,,INV-BR-GLOBAL-0396,BR-GLOBAL-0396,CT-R3-0795,P4,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0795,归档后禁止新写入，保留历史查询和引用完整性。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""归档后禁止新写入，保留历史查询和引用完整性。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0796,,INV-BR-GLOBAL-0397,BR-GLOBAL-0397,CT-R3-0796,P4,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0796,存在有效引用时禁止物理删除；先停用或归档，清理由受控请求执行。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""存在有效引用时禁止物理删除；先停用或归档，清理由受控请求执行。"", ""failure_description"": ""请求被拒绝且状态、数据库和事件均不发生非预期变化""}"
ACC-R3-0797,,INV-BR-GLOBAL-0398,BR-GLOBAL-0398,CT-R3-0797,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0797,使用稳定内部标识automation_asset_id；业务唯一键见business_unique_keys。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""使用稳定内部标识automation_asset_id；业务唯一键见business_unique_keys。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0798,,INV-BR-GLOBAL-0399,BR-GLOBAL-0399,CT-R3-0798,P4,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0798,创建→启用/维护→停用→归档；被引用时不得直接物理删除。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""创建→启用/维护→停用→归档；被引用时不得直接物理删除。"", ""failure_description"": ""请求被拒绝且状态、数据库和事件均不发生非预期变化""}"
ACC-R3-0799,,INV-BR-GLOBAL-0400,BR-GLOBAL-0400,CT-R3-0799,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0799,使用稳定内部标识login_strategy_id；业务唯一键见business_unique_keys。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""使用稳定内部标识login_strategy_id；业务唯一键见business_unique_keys。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0800,,INV-BR-GLOBAL-0401,BR-GLOBAL-0401,CT-R3-0800,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0800,使用稳定内部标识page_object_id；业务唯一键见business_unique_keys。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""使用稳定内部标识page_object_id；业务唯一键见business_unique_keys。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0801,,INV-BR-GLOBAL-0402,BR-GLOBAL-0402,CT-R3-0801,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0801,使用稳定内部标识action_asset_id；业务唯一键见business_unique_keys。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""使用稳定内部标识action_asset_id；业务唯一键见business_unique_keys。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0802,,INV-BR-GLOBAL-0403,BR-GLOBAL-0403,CT-R3-0802,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0802,使用稳定内部标识assertion_asset_id；业务唯一键见business_unique_keys。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""使用稳定内部标识assertion_asset_id；业务唯一键见business_unique_keys。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0803,,INV-BR-GLOBAL-0404,BR-GLOBAL-0404,CT-R3-0803,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0803,执行规则对应动作,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""Runner Agent只能通过Runner聚合边界变更。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0804,,INV-BR-GLOBAL-0405,BR-GLOBAL-0405,CT-R3-0804,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0804,执行规则对应动作,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""Runner执行机只能通过Runner聚合边界变更。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0805,,INV-BR-GLOBAL-0406,BR-GLOBAL-0406,CT-R3-0805,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0805,执行规则对应动作,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""Runner能力只能通过Runner聚合边界变更。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0806,,INV-BR-GLOBAL-0407,BR-GLOBAL-0407,CT-R3-0806,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0806,执行规则对应动作,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""Runner项目绑定只能通过Runner聚合边界变更。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0807,,INV-BR-GLOBAL-0408,BR-GLOBAL-0408,CT-R3-0807,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0807,执行规则对应动作,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""执行槽位只能通过Runner聚合边界变更。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0808,,INV-BR-GLOBAL-0409,BR-GLOBAL-0409,CT-R3-0808,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0808,执行规则对应动作,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""一个登记Runner由一个当前Agent代表。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0809,,INV-BR-GLOBAL-0410,BR-GLOBAL-0410,CT-R3-0809,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0809,执行规则对应动作,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""Runner拥有槽位资源。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0810,,INV-BR-GLOBAL-0411,BR-GLOBAL-0411,CT-R3-0810,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0810,执行规则对应动作,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""禁止绕过Runner聚合根直接修改成员对象。"", ""failure_description"": ""请求被拒绝且状态、数据库和事件均不发生非预期变化""}"
ACC-R3-0811,,INV-BR-GLOBAL-0412,BR-GLOBAL-0412,CT-R3-0811,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0811,执行规则对应动作,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""禁止跨聚合事务直接修改外部对象内部状态。"", ""failure_description"": ""请求被拒绝且状态、数据库和事件均不发生非预期变化""}"
ACC-R3-0812,,INV-BR-GLOBAL-0413,BR-GLOBAL-0413,CT-R3-0812,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0812,仅通过Runner聚合根执行需要强一致的创建、状态和成员变更；跨聚合只保存标识引用。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""仅通过Runner聚合根执行需要强一致的创建、状态和成员变更；跨聚合只保存标识引用。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0813,,INV-BR-GLOBAL-0414,BR-GLOBAL-0414,CT-R3-0813,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0813,Runner的业务唯一键“runner_code”必须在“由对象定义和关联项目/环境范围共同决定”范围内唯一且不可变。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""Runner的业务唯一键“runner_code”必须在“由对象定义和关联项目/环境范围共同决定”范围内唯一且不可变。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0814,,INV-BR-GLOBAL-0415,BR-GLOBAL-0415,CT-R3-0814,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0814,Runner能力的业务唯一键“runner_id+capability_code”必须在“由对象定义和关联项目/环境范围共同决定”范围内唯一。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""Runner能力的业务唯一键“runner_id+capability_code”必须在“由对象定义和关联项目/环境范围共同决定”范围内唯一。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0815,,INV-BR-GLOBAL-0416,BR-GLOBAL-0416,CT-R3-0815,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0815,Runner项目绑定的业务唯一键“runner_id+effective_at”必须在“由对象定义和关联项目/环境范围共同决定”范围内唯一。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""Runner项目绑定的业务唯一键“runner_id+effective_at”必须在“由对象定义和关联项目/环境范围共同决定”范围内唯一。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
